,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
1869,2022-07-30 09:27:00,7/30/2022 9:31,IP Address,100,250,True,7/30/2022 9:31,R_308BPdJaPDQ82fk,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a week / Daily,,arm4_interactive,5ec62902bb44c16b842128f9,5ec62902bb44c16b842128f9,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/30/2022 9:33,7/30/2022 9:33,IP Address,100.0,26.0,True,7/30/2022 9:33,R_1GDHTyItQfWuI7m,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,34.0,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 9:34,7/30/2022 9:35,IP Address,100.0,53.0,True,7/30/2022 9:35,R_1loxnKRFggp2zUn,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1870,2022-07-30 09:29:00,7/30/2022 9:32,IP Address,100,171,True,7/30/2022 9:32,R_pQ7LNcKO072FUM9,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,55883e4bfdf99b4021921d15,55883e4bfdf99b4021921d15,2,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:32,7/30/2022 9:33,IP Address,100.0,52.0,True,7/30/2022 9:33,R_3hiMjEUCRYjGeyM,,,,,anonymous,EN,"Not employed, NOT looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,35.0,Female,True,Real,,,Scam,Click,Details,Real,,,Scam,,,Real,,,Scam,,,Scam,,Details,Real,,,Real,,,,,,True,False,7/30/2022 9:38,7/30/2022 9:39,IP Address,100.0,62.0,True,7/30/2022 9:39,R_1eRTmbsGdiriI2N,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1871,2022-07-30 09:25:00,7/30/2022 9:32,IP Address,100,417,True,7/30/2022 9:32,R_czLpv56Vdk9dUpH,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 10.0,1920x1080,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Once a month,,arm4_interactive,5d86d05f9854a60019240621,5d86d05f9854a60019240621,2,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/30/2022 9:40,7/30/2022 9:42,IP Address,100.0,78.0,True,7/30/2022 9:42,R_2CjkpA6UkTDO8o1,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Hispanic,Graduate or professional degree,49.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 9:48,7/30/2022 9:49,IP Address,100.0,71.0,True,7/30/2022 9:49,R_1laQyDLouwHA4rC,,,,,anonymous,EN,Other,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1872,2022-07-30 09:25:00,7/30/2022 9:32,IP Address,100,427,True,7/30/2022 9:32,R_31gsuLrydN1N7ln,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 10.0,1920x1080,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Once a month,,arm1_control,608bfa04767191aa4d57bfd8,608bfa04767191aa4d57bfd8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:32,7/30/2022 9:35,IP Address,100.0,210.0,True,7/30/2022 9:35,R_1dKvZqxL0k55Ek7,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,39.0,Female,True,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,,,,True,False,7/30/2022 9:37,7/30/2022 9:38,IP Address,100.0,49.0,True,7/30/2022 9:38,R_3Od0c0JcYikXWnK,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1873,2022-07-30 09:27:00,7/30/2022 9:32,IP Address,100,320,True,7/30/2022 9:32,R_QcbKAJrWo8IP7pL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1249x703,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Slightly Agree,A few times a week / Daily,,arm1_control,5e77b301a4d61d32c335e5bf,5e77b301a4d61d32c335e5bf,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:32,7/30/2022 9:33,IP Address,100.0,64.0,True,7/30/2022 9:33,R_2tJf52Zcf5IAVuX,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",African American or African (Non-Hispanic),Some college but no degree,31.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/30/2022 9:36,7/30/2022 9:38,IP Address,100.0,115.0,True,7/30/2022 9:38,R_2Eb1KoBVJxCfA1M,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1874,2022-07-30 09:29:00,7/30/2022 9:32,IP Address,100,163,True,7/30/2022 9:32,R_2ZWundZLtr3vZtK,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,None at all,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm3_tips,60e5d47e17c05633eef565e3,60e5d47e17c05633eef565e3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:32,7/30/2022 9:33,IP Address,100.0,60.0,True,7/30/2022 9:33,R_1mxBVZaVOpk4fRW,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,29.0,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 9:37,7/30/2022 9:38,IP Address,100.0,34.0,True,7/30/2022 9:38,R_DMnV2d1zcsFoxOh,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1875,2022-07-30 09:25:00,7/30/2022 9:32,IP Address,100,423,True,7/30/2022 9:32,R_qVfjI4ERmXJMXM5,,,,,anonymous,EN,,Yes,,Safari,14.1.2,Macintosh,768x1024,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Once a week,,arm4_interactive,5e14c66ffa3d10ad0f173dc8,5e14c66ffa3d10ad0f173dc8,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Scam,,Details,True,True,7/30/2022 9:41,7/30/2022 9:43,IP Address,100.0,108.0,True,7/30/2022 9:43,R_2bN1odjNnW3Fg8b,,,,,anonymous,EN,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,67.0,Female,True,Scam,,,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 9:45,7/30/2022 9:48,IP Address,100.0,152.0,True,7/30/2022 9:48,R_2SDglAvo3ySMzSa,,,,,anonymous,EN,Someone claiming to be from the Social Security Administration (but wasn't),No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1876,2022-07-30 09:29:00,7/30/2022 9:32,IP Address,100,188,True,7/30/2022 9:32,R_3gTxPdAC9T6QUfS,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,375x812,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,5a2ef2d89c334d0001775a0c,5a2ef2d89c334d0001775a0c,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/30/2022 9:35,7/30/2022 9:35,IP Address,100.0,37.0,True,7/30/2022 9:35,R_1EYBPTsx37Y6CiS,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,29.0,Other,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/30/2022 9:38,7/30/2022 9:38,IP Address,100.0,52.0,True,7/30/2022 9:38,R_51GXMDxUCDWb8qJ,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1877,2022-07-30 09:30:00,7/30/2022 9:32,IP Address,100,161,True,7/30/2022 9:32,R_0PdjpflnRqWWPL3,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,1536x864,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm2_generalinfo,5f63a30a09bd340c84c6688d,5f63a30a09bd340c84c6688d,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:32,7/30/2022 9:33,IP Address,100.0,44.0,True,7/30/2022 9:33,R_3I3O8N3cpsP5CHD,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,43.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 9:35,7/30/2022 9:36,IP Address,100.0,57.0,True,7/30/2022 9:36,R_3lX3yTUAgBjUIEA,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1878,2022-07-30 09:31:00,7/30/2022 9:33,IP Address,100,133,True,7/30/2022 9:33,R_oZzeqMnEG04VlxT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,360x800,None at all,Angry,Never,Government should do more to solve problems.,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5efa7432ebc08a170f0aa15f,5efa7432ebc08a170f0aa15f,4,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/30/2022 9:36,7/30/2022 9:36,IP Address,100.0,29.0,True,7/30/2022 9:36,R_tXlJk7gAMqqYlI5,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,34.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/30/2022 9:38,7/30/2022 9:38,IP Address,100.0,43.0,True,7/30/2022 9:38,R_1fls70hdHPY5xKb,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,Yes,No,Often,Often,Often,"Yes, use the responses.",True,1,True
1879,2022-07-30 09:31:00,7/30/2022 9:33,IP Address,100,162,True,7/30/2022 9:33,R_2wNYGnuo6y1qmsE,,,,,anonymous,EN,,Yes,,Firefox,103,Linux x86_64,1616x909,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm3_tips,5dbaded2af6b8e0e8c3632ed,5dbaded2af6b8e0e8c3632ed,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:33,7/30/2022 9:35,IP Address,100.0,81.0,True,7/30/2022 9:35,R_1dGoQq9skP7xiXS,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,41.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 9:38,7/30/2022 9:39,IP Address,100.0,43.0,True,7/30/2022 9:39,R_1Nn6E0dA7FTwYQM,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1880,2022-07-30 09:27:00,7/30/2022 9:33,IP Address,100,401,True,7/30/2022 9:33,R_1lykJhggVqfKhk2,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 9,360x740,Some,Frustrated,Most of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,A few times a year,,arm2_generalinfo,616edcc90d9facce036066c1,616edcc90d9facce036066c1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:33,7/30/2022 9:34,IP Address,100.0,50.0,True,7/30/2022 9:34,R_2uqa8BTzS7QdF2z,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",33.0,Male,True,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 9:37,7/30/2022 9:38,IP Address,100.0,92.0,True,7/30/2022 9:38,R_1n1L88p6mE5FXg8,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1881,2022-07-30 09:32:00,7/30/2022 9:34,IP Address,100,126,True,7/30/2022 9:34,R_3QFBqR4upJPaYjg,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a week / Daily,,arm1_control,5c4af67cdccaa800016b3192,5c4af67cdccaa800016b3192,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:34,7/30/2022 9:35,IP Address,100.0,79.0,True,7/30/2022 9:35,R_RmOgvXmNanI6qyJ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,40.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 9:37,7/30/2022 9:38,IP Address,100.0,41.0,True,7/30/2022 9:38,R_2rIT1E6MxnqPD8m,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1882,2022-07-30 09:27:00,7/30/2022 9:34,IP Address,100,428,True,7/30/2022 9:34,R_1eVsyd3r7RXXgi6,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,,arm1_control,5f3c35f98baa00a729e2efe7,5f3c35f98baa00a729e2efe7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:34,7/30/2022 9:35,IP Address,100.0,106.0,True,7/30/2022 9:35,R_1LtzXC9kAYlDYMj,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Associate degree,30.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 9:39,7/30/2022 9:40,IP Address,100.0,46.0,True,7/30/2022 9:40,R_eyOBMUK6cRmkyfT,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True
1883,2022-07-30 09:30:00,7/30/2022 9:34,IP Address,100,229,True,7/30/2022 9:34,R_xue6ChVDe2EnkzL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Never,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Once a week,,arm4_interactive,5ee1327109ae2e4f8e01bd60,5ee1327109ae2e4f8e01bd60,3,0,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,Details,Scam,,Details,True,True,7/30/2022 9:36,7/30/2022 9:36,IP Address,100.0,25.0,True,7/30/2022 9:36,R_3PyL7YLEwBwsa0M,,,,,anonymous,EN,"Not employed, looking for work","$150,000 or more",Asian American or Asian,Bachelor degree,23.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Real,,,True,True,7/30/2022 9:38,7/30/2022 9:38,IP Address,100.0,37.0,True,7/30/2022 9:38,R_2P5SVvz5ZpfihT0,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1884,2022-07-30 09:32:00,7/30/2022 9:34,IP Address,100,108,True,7/30/2022 9:34,R_31hDLiezE1QTpvY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm1_control,5fcaf45432c262806989840d,5fcaf45432c262806989840d,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:34,7/30/2022 9:35,IP Address,100.0,35.0,True,7/30/2022 9:35,R_2z7jNPz5StkhhgF,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,47.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 9:38,7/30/2022 9:39,IP Address,100.0,49.0,True,7/30/2022 9:39,R_2QRlY3yR6otNhd5,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1885,2022-07-30 09:32:00,7/30/2022 9:34,IP Address,100,143,True,7/30/2022 9:34,R_Do3JDtkN28mStyx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,3440x1440,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Once a month,,arm3_tips,6298a45e604c47c8a587a8a2,6298a45e604c47c8a587a8a2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 9:34,7/30/2022 9:35,IP Address,100.0,31.0,True,7/30/2022 9:35,R_CeLwy4KHh25eNP3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,32.0,Male,True,Real,Click,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 9:40,7/30/2022 9:41,IP Address,100.0,52.0,True,7/30/2022 9:41,R_OvOeINTEsxC3sJ3,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
