,StartDate,EndDate,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,previousFraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB,incomeAmount,race5,employment3,educYears,ageYears,genderI,ageYearsSq,lIncomeAmount,fraudExperience_SSA,fraudExperience_Govt,fraudExperience_Biz,fraudExperience_YN,fraudLoss_YN,fraudLoss_Amount,GovtConfScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,LonelyScore,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numWebsitesCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_Govt,numCorrect_Biz,numEmailsCorrect_Govt,numEmailsCorrect_Biz,numWebsitesCorrect_Govt,numWebsitesCorrect_Biz,numLabeledReal,numLabeledFake,numNoAnswer,Correct_WalmartProduct,Correct_RedCross,Correct_SSA_HP,Correct_mySSA,Correct_AmazonDeliveryDelay,Correct_FB_SSA,Correct_ssa_optout,Correct_replacementCard,Correct_medicareReview,Correct_benefitsSuspension,droppedFinalQuestion,percentCorrect,percentCorrect_Email,percentCorrect_Web,percentCorrect_Letter,percentCorrect_Govt,percentCorrect_Biz,percentCorrect_Scam,percentCorrect_Real
805,2022-07-30 11:17:00,7/30/2022 11:22,100,262,True,7/30/2022 11:22,R_1JIP7PuYQCNiM7y,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Once a week,,arm2_generalinfo,5d9b7f29654a3102c8112b63,5d9b7f29654a3102c8112b63,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:22,7/30/2022 11:23,100.0,70.0,True,7/30/2022 11:23,R_sv8WLgg4uRos8sp,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Associate degree,56.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,Real,,,True,True,7/30/2022 11:25,7/30/2022 11:27,100.0,83.0,True,7/30/2022 11:27,R_9RDA21BZX0zmxOx,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,2,3.0,3.0,0.0,Keep,False,False,24,False,10.0,W,U,14,56.0,1.0,3136.0,2.302585092994046,False,False,True,True,False,0.0,6.0,2.6,4.125,5,2.0,5,5,0,5,0,2,2,1,0,3,2,1,1,1,1,10,0,0,True,False,True,False,True,False,False,True,True,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,100.0
806,2022-07-30 11:17:00,7/30/2022 11:22,100,321,True,7/30/2022 11:22,R_817SX4GEGduLz2N,,,Yes,,Chrome,103.0.0.0,Macintosh,1280x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Once a month,,arm1_control,62a720d11331233ff4d813d5,62a720d11331233ff4d813d5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:22,7/30/2022 11:24,100.0,76.0,True,7/30/2022 11:24,R_1H7X2uMYAC7D3Jj,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,49.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 11:27,7/30/2022 11:28,100.0,107.0,True,7/30/2022 11:28,R_1eLArgPPZMFSOyI,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,3.0,4.0,0.0,Keep,False,False,24,False,30.0,W,E,16,49.0,0.0,2401.0,3.4011973816621555,False,False,True,True,False,0.0,9.0,3.5,3.5,4,1.6666666666666667,9,1,0,5,4,3,4,2,0,5,4,1,2,2,2,6,4,0,True,True,True,True,True,True,False,True,True,True,False,90.0,75.0,100.0,100.0,83.33333333333334,100.0,80.0,100.0
813,2022-07-30 11:17:00,7/30/2022 11:32,100,942,True,7/30/2022 11:32,R_3kHQlIje3OLTkiO,,,Yes,,Edge,103.0.1264.77,Windows NT 10.0,1366x768,Very little,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,5eeba783164680119f2e30c7,5eeba783164680119f2e30c7,4,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/30/2022 11:42,7/30/2022 11:49,100.0,398.0,True,7/30/2022 11:49,R_2QtWur1aefTY9R9,"Not employed, NOT looking for work","$0 - $19,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",26.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/30/2022 11:55,7/30/2022 11:58,100.0,157.0,True,7/30/2022 11:58,R_1HnQcYEcy0YmuGV,Other,No,,No,No,Some of the time,Hardly ever,Often,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,24,False,10.0,B,U,12,26.0,1.0,676.0,2.302585092994046,False,False,False,True,False,0.0,9.0,4.9,3.25,3,2.0,7,3,0,5,2,2,3,2,0,5,2,1,1,2,1,8,2,0,True,False,True,True,True,False,False,True,True,True,False,70.0,50.0,75.0,100.0,83.33333333333334,50.0,40.0,100.0
807,2022-07-30 11:18:00,7/30/2022 11:24,100,351,True,7/30/2022 11:24,R_27go5QbktYoiZzK,,,Yes,,Safari,15.6,Macintosh,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm3_tips,5c00222e2213be0001c2cdb1,5c00222e2213be0001c2cdb1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:24,7/30/2022 11:25,100.0,78.0,True,7/30/2022 11:25,R_2aaTTQdTHAuVNwx,"Not employed, looking for work","$40,000 - $59,999",African American or African (Non-Hispanic),Some college but no degree,40.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,,,,True,False,7/30/2022 11:30,7/30/2022 11:31,100.0,64.0,True,7/30/2022 11:31,R_27rN7kEmJaY6o95,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,3.0,2.0,0.0,Keep,False,False,24,False,60.0,B,U,13,40.0,1.0,1600.0,4.0943445622221,True,True,False,True,False,0.0,10.0,4.6,3.25,5,2.0,6,2,1,4,2,2,4,0,0,3,3,1,1,2,2,6,3,1,True,False,True,True,True,True,False,True,False,False,True,60.0,50.0,100.0,0.0,50.0,75.0,40.0,80.0
803,2022-07-30 11:18:00,7/30/2022 11:21,100,140,True,7/30/2022 11:21,R_2v6czg0gHcW1aH3,,,Yes,,Chrome,103.0.0.0,Android 11,412x732,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,A few times a year,,arm1_control,5e976f67be609822f1146463,5e976f67be609822f1146463,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:21,7/30/2022 11:22,100.0,81.0,True,7/30/2022 11:22,R_vGNpBcNH3sIcTmN,"Employed, working 1-29 hours per week","$100,000 - $149,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Bachelor degree,51.0,Male,True,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 11:23,7/30/2022 11:24,100.0,55.0,True,7/30/2022 11:24,R_A1edLeb98FR5RSh,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,4.0,1.0,0.0,Keep,False,False,24,False,125.0,A,U,16,51.0,0.0,2601.0,4.8283137373023015,True,True,True,True,False,0.0,9.0,4.9,4.125,3,2.0,4,3,3,2,2,2,1,1,0,2,2,1,1,0,1,5,5,0,True,False,False,False,True,False,True,False,False,True,False,40.0,50.0,25.0,50.0,33.33333333333333,50.0,40.0,40.0
808,2022-07-30 11:22:00,7/30/2022 11:25,100,192,True,7/30/2022 11:25,R_29cCr9LeNKFTkP0,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Frustrated,Never,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm4_interactive,5b57d2acbc04d60001e5e76e,5b57d2acbc04d60001e5e76e,3,0,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,Details,Scam,,Details,True,True,7/30/2022 11:28,7/30/2022 11:29,100.0,22.0,True,7/30/2022 11:29,R_yO3mnJyrJrr4GNb,"Employed, working 1-29 hours per week","$0 - $19,999",African American or African (Non-Hispanic),Some college but no degree,23.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Scam,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 11:30,7/30/2022 11:31,100.0,50.0,True,7/30/2022 11:31,R_29p7d79J3URvKwr,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Often,Hardly ever,Often,"Yes, use the responses.",True,1,True,1,0.0,1.0,0.0,Keep,False,False,24,False,10.0,B,U,13,23.0,0.0,529.0,2.302585092994046,False,False,True,True,False,0.0,6.0,1.1,1.0,5,2.3333333333333335,8,0,2,3,5,3,4,1,0,5,3,2,1,2,2,3,7,0,True,True,True,True,False,True,True,True,False,True,False,80.0,75.0,100.0,50.0,83.33333333333334,75.0,100.0,60.0
809,2022-07-30 11:24:00,7/30/2022 11:26,100,141,True,7/30/2022 11:26,R_d6AInjDVkOB6JLb,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm2_generalinfo,55d5e2c9db6a810006fa078b,55d5e2c9db6a810006fa078b,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:26,7/30/2022 11:26,100.0,35.0,True,7/30/2022 11:26,R_1LO3tlcHQ6h7fgk,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Graduate or professional degree,38.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 11:29,7/30/2022 11:29,100.0,36.0,True,7/30/2022 11:29,R_3jUJCqyx1JVm1Cs,Someone selling fraudulent goods or services,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,1.0,0.0,0.0,Keep,False,False,24,False,175.0,A,E,18,38.0,1.0,1444.0,5.1647859739235145,False,False,True,True,False,0.0,9.0,5.4,4.375,5,2.0,8,1,1,4,4,3,4,1,0,4,4,1,2,2,2,5,5,0,True,True,True,True,True,True,False,True,False,True,False,80.0,75.0,100.0,50.0,66.66666666666666,100.0,80.0,80.0
811,2022-07-30 11:28:00,7/30/2022 11:31,100,181,True,7/30/2022 11:31,R_z6jhSdaxDAIhTYB,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Strongly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Slightly Agree,Agree,Agree,Once a week,,arm1_control,5e987098f1bb6707dca13f5b,5e987098f1bb6707dca13f5b,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:31,7/30/2022 11:32,100.0,58.0,True,7/30/2022 11:32,R_1IcwgI4wBivJSnN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,55.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 11:36,7/30/2022 11:37,100.0,63.0,True,7/30/2022 11:37,R_2y7qsF0vselARE1,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,3.0,2.0,0.0,Keep,False,False,24,False,70.0,W,E,16,55.0,1.0,3025.0,4.248495242049359,False,True,True,True,False,0.0,11.0,6.2,2.625,5,1.0,5,2,3,2,3,1,3,1,0,4,1,1,0,2,1,4,6,0,True,False,True,True,False,False,True,False,False,True,False,50.0,25.0,75.0,50.0,66.66666666666666,25.0,60.0,40.0
812,2022-07-30 11:28:00,7/30/2022 11:31,100,175,True,7/30/2022 11:31,R_1eQNJB8WX4nBlOy,,,Yes,,Chrome,103.0.0.0,Android 10,350x699,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Once a month,,arm3_tips,5eda9438ff2fef6c2b40d1b9,5eda9438ff2fef6c2b40d1b9,4,2,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:31,7/30/2022 11:32,100.0,31.0,True,7/30/2022 11:32,R_2S015w4Nv1dR6Cr,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,56.0,Female,True,Real,,,Real,,Details,Real,,,Real,Click,,Real,,Details,Real,Click,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/30/2022 11:37,7/30/2022 11:38,100.0,55.0,True,7/30/2022 11:38,R_8vw0UvFdSeebW7v,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,0.0,1.0,0.0,Keep,False,False,24,False,30.0,W,E,16,56.0,1.0,3136.0,3.4011973816621555,False,False,True,True,False,0.0,10.0,5.8,3.125,4,1.3333333333333333,6,4,0,5,1,2,2,2,0,4,2,1,1,1,1,9,1,0,True,False,True,False,True,False,False,True,True,True,False,60.0,50.0,50.0,100.0,66.66666666666666,50.0,20.0,100.0
814,2022-07-30 11:28:00,7/30/2022 11:32,100,254,True,7/30/2022 11:32,R_1NrDjFq5yNQwsIs,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,5dc4a52b655ad2371b62dfd1,5dc4a52b655ad2371b62dfd1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:32,7/30/2022 11:33,100.0,55.0,True,7/30/2022 11:33,R_1eOSqFjd5rTeiCS,"Employed, working 1-29 hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Some college but no degree,42.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 11:37,7/30/2022 11:38,100.0,53.0,True,7/30/2022 11:38,R_XAGdAyk5GpzOWNX,,,,,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,2,2.0,1.0,0.0,Keep,False,False,24,False,30.0,B,U,13,42.0,1.0,1764.0,3.4011973816621555,False,False,False,False,False,0.0,7.0,4.7,4.0,5,1.6666666666666667,8,1,1,4,4,3,4,1,0,4,4,1,2,2,2,5,5,0,True,True,True,True,True,True,False,True,False,True,False,80.0,75.0,100.0,50.0,66.66666666666666,100.0,80.0,80.0
815,2022-07-30 11:32:00,7/30/2022 11:35,100,191,True,7/30/2022 11:35,R_1OOArWkmvPUEMsA,,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.82.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,,arm1_control,61bb392e40db417c1a138dcb,61bb392e40db417c1a138dcb,2,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:35,7/30/2022 11:36,100.0,63.0,True,7/30/2022 11:36,R_2UWxc8F0CtB2i79,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some high school,48.0,Female,True,Real,,,Real,,Details,Real,Click,,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 11:40,7/30/2022 11:42,100.0,85.0,True,7/30/2022 11:42,R_3qmKRIEWDsmJTsl,Someone claiming to be from the IRS (but wasn't),No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,3.0,3.0,0.0,Keep,False,False,24,False,30.0,W,U,8,48.0,1.0,2304.0,3.4011973816621555,False,True,False,True,False,0.0,9.0,5.0,4.5,6,1.6666666666666667,5,3,2,3,2,2,2,1,0,3,2,1,1,1,1,6,4,0,True,False,True,False,True,False,True,False,False,True,False,50.0,50.0,50.0,50.0,50.0,50.0,40.0,60.0
816,2022-07-30 11:33:00,7/30/2022 11:35,100,147,True,7/30/2022 11:35,R_268txXestjQyBP4,,,Yes,,Chrome,96.0.4664.104,Android 10,384x790,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm3_tips,62a3be0d93b8dd1e69b4317d,62a3be0d93b8dd1e69b4317d,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 11:35,7/30/2022 11:36,100.0,27.0,True,7/30/2022 11:36,R_wRi8erdR5tYQIDv,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,65.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Scam,,Details,Scam,,,Scam,,,True,True,7/30/2022 11:38,7/30/2022 11:39,100.0,48.0,True,7/30/2022 11:39,R_1CmupA7OIcsVUhN,Someone claiming to be from another government agency (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,0.0,0.0,0.0,Keep,False,False,24,False,30.0,W,U,14,65.0,1.0,4225.0,3.4011973816621555,False,True,False,True,False,0.0,8.0,6.0,5.0,5,2.0,7,1,2,3,4,2,4,1,0,3,4,0,2,2,2,4,6,0,True,True,True,True,True,True,False,False,False,True,False,70.0,50.0,100.0,50.0,50.0,100.0,80.0,60.0
817,2022-07-30 11:34:00,7/30/2022 11:36,100,122,True,7/30/2022 11:36,R_1N4coiBGNlU3GtP,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Angry,Never,Government should do more to solve problems.,Agree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,A few times a week / Daily,,arm4_interactive,5dfdc45e617219a8e2e05c26,5dfdc45e617219a8e2e05c26,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,Click,,Real,,Details,Scam,,Details,True,True,7/30/2022 11:38,7/30/2022 11:38,100.0,19.0,True,7/30/2022 11:38,R_1g1JmQPco0Ij3fI,"Employed, working 30 or more hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Associate degree,26.0,Male,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Scam,,,Real,,,Scam,,,True,True,7/30/2022 11:40,7/30/2022 11:41,100.0,38.0,True,7/30/2022 11:41,R_27Wit27fblXQv47,Someone selling fraudulent goods or services,Yes,1000,No,No,Often,Some of the time,Often,"Yes, use the responses.",True,1,True,0,0.0,0.0,0.0,Keep,False,False,24,False,30.0,B,E,14,26.0,0.0,676.0,3.4011973816621555,False,False,True,True,True,1000.0,5.0,3.8,3.875,6,2.6666666666666665,6,3,1,4,2,1,3,2,0,4,2,0,1,2,1,7,3,0,True,False,True,True,True,False,False,False,True,True,False,60.0,25.0,75.0,100.0,66.66666666666666,50.0,40.0,80.0
820,2022-07-30 11:38:00,7/30/2022 11:44,100,343,True,7/30/2022 11:44,R_1poPk7X7BepDv1W,,,Yes,,Firefox,103,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Slightly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,622a42c21de0c55ba18a2acb,622a42c21de0c55ba18a2acb,2,0,Real,,Details,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/30/2022 11:50,7/30/2022 11:51,100.0,50.0,True,7/30/2022 11:51,R_32OTYV0wvcpaR68,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,60.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Scam,,,,,,True,False,7/30/2022 11:55,7/30/2022 11:56,100.0,77.0,True,7/30/2022 11:56,R_1DNDx7feicpS7bq,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,2.0,3.0,0.0,Keep,False,False,24,False,70.0,W,U,16,60.0,1.0,3600.0,4.248495242049359,False,False,True,True,False,0.0,9.0,5.3,5.125,6,1.0,5,3,1,4,1,2,3,0,0,3,2,1,1,2,1,7,2,1,True,False,True,True,True,False,False,True,False,False,True,50.0,50.0,75.0,0.0,50.0,50.0,20.0,80.0
