,PID,surveyArm,trustScore,incomeAmount,race5,employment3,educYears,marriedI,ageYears,genderI,ageYearsSq,lIncomeAmount,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_SSA,numCorrect_Other,numEmailsCorrect_SSA,numEmailsCorrect_Other,numLabeledReal,numLabeledFake,numNoAnswer,percentCorrect,TestRound,GovtConfScore,SuscPersuasionScore,SelfControlScore,SuscPersuasionScore_NoSelfControl,GenTrustScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views
307,6103975ca7d27831aba29dfb,arm4_interactive_training,2.0,60.0,A,U,16.0,0.0,29.5,1,870.25,4.0943445622221,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,6.0,8.0,3.1666666666666665,3.3333333333333335,3.5,3.8,5.0,3.625,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
308,5a59305aeedc320001427f5f,arm2_written_techniques,3.0,60.0,W,R,16.0,1.0,69.5,0.0,4830.25,4.0943445622221,7.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,0.0,4.0,6.0,6.0,0.0,58.33333333333334,4.0,9.0,3.5833333333333335,4.666666666666667,3.625,3.8,5.5,1.5,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
309,60d9e7e76cf2ab6d21eb5f99,arm2_written_techniques,0.0,90.0,W,R,16.0,1.0,59.5,1,3540.25,4.499809670330265,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,7.0,0.0,66.66666666666666,6.0,6.0,2.9166666666666665,3.3333333333333335,3.125,2.2,5.4,2.875,4,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
310,5d89c4dd68f9d60001a21500,arm2_written_techniques,2.0,175.0,W,U,12.0,0.0,21.5,1.0,462.25,5.164785973923514,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,8.0,3.0833333333333335,2.3333333333333335,3.75,3.0,5.6,4.125,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
311,5c2fa1bb89f0350001764f0b,arm3_existingssa,3.0,70.0,W,U,14.0,1.0,59.5,1,3540.25,4.248495242049359,7.0,5.0,0.0,5.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,10.0,2.0,0.0,58.33333333333334,6.0,8.0,2.9166666666666665,1.3333333333333333,3.875,3.8,4.0,2.875,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
312,5b0c65c11e55760001b96e90,arm2_written_techniques,3.0,60.0,W,U,18.0,1.0,49.5,1,2450.25,4.0943445622221,5.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,8.0,0.0,41.66666666666667,6.0,13.0,3.25,2.0,4.125,4.0,5.0,3.25,3,Quite a lot,Basically content,Just about always,Government should do more to solve problems.
313,56c8915edfea6c000cb29c98,arm2_written_techniques,3.0,60.0,A,E,16.0,0.0,39.5,1.0,1560.25,4.0943445622221,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,10.0,2.75,1.6666666666666667,3.5,3.8,6.2,4.0,4,Some,Frustrated,Most of the time,Government should do more to solve problems.
314,60fceda6cb5811d060c3694c,arm4_interactive_training,1.0,70.0,W,U,14.0,1.0,39.5,1,1560.25,4.248495242049359,7.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,6.0,0.0,58.33333333333334,6.0,9.0,4.0,3.0,4.875,4.0,2.3,3.625,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
315,60ec54c58f88686dadb1a0c9,arm1_control,3.0,125.0,W,E,16.0,1.0,29.5,0,870.25,4.828313737302302,8.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,9.0,0.0,66.66666666666666,6.0,8.0,4.0,4.666666666666667,4.25,3.8,6.0,4.25,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
316,6104a7a90a3f8f8601e23e8e,arm1_control,1.0,70.0,W,R,18.0,1.0,69.5,1,4830.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,6.0,6.0,0.0,75.0,6.0,10.0,2.75,2.3333333333333335,3.25,3.4,4.3,1.875,5,Some,Basically content,Only some of the time,Government should do more to solve problems.
317,5fb3d71c3144730009fe4a7b,arm4_interactive_training,3.0,60.0,B,U,16.0,1.0,49.5,1.0,2450.25,4.0943445622221,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,4.0,9.0,2.3333333333333335,2.3333333333333335,2.625,3.2,4.9,3.25,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
318,5e41c1315bb2570548948925,arm3_existingssa,0.0,60.0,A,U,18.0,0.0,59.5,0.0,3540.25,4.0943445622221,7.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,4.0,12.0,3.3333333333333335,3.3333333333333335,3.75,3.0,6.0,3.75,3,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
319,5ffa60d107b89b42d74fe5ab,arm1_control,0.0,90.0,A,E,13.0,1.0,49.5,0,2450.25,4.499809670330265,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,6.0,9.0,3.25,2.6666666666666665,3.875,,1.8,2.75,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
320,5c0fb019a166d7000138909b,arm4_interactive_training,3.0,125.0,W,U,18.0,0.0,59.5,0.0,3540.25,4.828313737302302,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,8.0,3.25,4.333333333333333,3.25,3.8,1.3,3.625,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
321,60fd575984acfa842be0f354,arm1_control,0.0,175.0,W,E,18.0,1.0,29.5,1,870.25,5.164785973923514,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,8.0,4.0,0.0,75.0,6.0,10.0,3.6666666666666665,4.666666666666667,3.75,4.0,5.0,2.375,6,Very little,Basically content,Most of the time,Government should do more to solve problems.
322,5e237189f0b71e629c6efe62,arm1_control,0.0,175.0,W,E,16.0,1.0,49.5,0.0,2450.25,5.164785973923514,8.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,5.0,3.0,3.0,2.0,3.0,9.0,0.0,66.66666666666666,4.0,8.0,2.9166666666666665,2.3333333333333335,3.5,3.4,5.5,5.875,5,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
323,5c7cf8b58ca9000001b52f6e,arm3_existingssa,0.0,30.0,W,U,12.0,0.0,29.5,0.0,870.25,3.401197381662155,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,8.0,0.0,58.33333333333334,4.0,5.0,2.8333333333333335,2.0,3.5,2.8,2.5,1.875,5,None at all,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
324,5bedf1dac998f000011f754b,arm3_existingssa,0.0,60.0,W,R,13.0,1.0,69.5,1.0,4830.25,4.0943445622221,8.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,9.0,3.0833333333333335,1.0,4.25,3.4,,2.75,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
325,61004b2540d36a3bcecc2c3b,arm3_existingssa,0.0,60.0,H,E,13.0,0.0,29.5,0,870.25,4.0943445622221,5.0,5.0,2.0,3.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,6.0,10.0,4.0,4.666666666666667,4.25,3.4,4.2,3.375,5,Some,Frustrated,Most of the time,Government should do more to solve problems.
326,5f4c4dd50a92c286c1972f06,arm2_written_techniques,3.0,70.0,W,U,16.0,0.0,21.5,1.0,462.25,4.248495242049359,7.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,6.0,6.0,0.0,58.33333333333334,4.0,12.0,4.25,4.0,4.875,3.6,5.3,4.5,4,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
327,57bf14513c449a000189c89a,arm4_interactive_training,3.0,30.0,W,R,18.0,0.0,69.5,0,4830.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,9.0,,1.3333333333333333,,4.0,6.6,3.5,3,Some,Frustrated,Only some of the time,Government should do more to solve problems.
328,610036375afd3ab1afe073e7,arm1_control,3.0,90.0,W,E,18.0,0.0,59.5,1,3540.25,4.499809670330265,6.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,7.0,5.0,0.0,50.0,6.0,8.0,3.75,5.333333333333333,3.625,2.6,5.3,2.25,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
329,5f82567f1e720a3842580d23,arm2_written_techniques,3.0,60.0,W,U,16.0,0.0,59.5,0.0,3540.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,5.0,2.0,2.0,6.0,3.0,3.0,2.0,6.0,6.0,0.0,75.0,4.0,10.0,3.0833333333333335,2.0,3.875,4.2,6.4,4.125,4,Quite a lot,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.
330,5e36f211c5175f000b4038e9,arm2_written_techniques,3.0,60.0,W,R,13.0,1.0,69.5,1.0,4830.25,4.0943445622221,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,9.0,2.75,2.3333333333333335,3.25,4.0,7.0,3.75,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
331,60efdfa094e5d30a04fbace5,arm1_control,3.0,90.0,W,U,18.0,1.0,59.5,,3540.25,4.499809670330265,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,6.0,11.0,3.8333333333333335,5.0,3.875,3.0,5.7,3.625,5,Some,Basically content,Most of the time,Government should do more to solve problems.
332,5d4efe300691a6000193557f,arm4_interactive_training,3.0,70.0,W,E,16.0,0.0,49.5,1.0,2450.25,4.248495242049359,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,8.0,3.5,3.3333333333333335,4.0,3.8,5.0,3.5,4,Some,Angry,Only some of the time,Government should do more to solve problems.
333,5c567e2acc53750001751cb0,arm3_existingssa,0.0,125.0,H,R,14.0,1.0,69.5,0.0,4830.25,4.828313737302302,6.0,2.0,4.0,1.0,5.0,5.0,1.0,0.0,2.0,4.0,1.0,4.0,3.0,9.0,0.0,50.0,4.0,8.0,3.0,4.666666666666667,2.75,2.2,7.0,1.0,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
334,60a1d05d28c6acef0f115acf,arm2_written_techniques,3.0,70.0,W,R,16.0,1.0,59.5,1,3540.25,4.248495242049359,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,9.0,3.25,3.3333333333333335,3.625,3.6,6.0,4.0,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
335,5c19fd69e567460001839e98,arm3_existingssa,1.0,60.0,B,U,16.0,,59.5,1.0,3540.25,4.0943445622221,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.0,4.0,5.0,7.0,0.0,50.0,4.0,10.0,3.0,2.6666666666666665,3.5,2.8,4.8,2.625,4,Some,Basically content,Only some of the time,Government should do more to solve problems.
336,5dd4070a57a7e13efe25534a,arm4_interactive_training,3.0,175.0,W,U,18.0,1.0,59.5,1,3540.25,5.164785973923514,6.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,5.0,0.0,50.0,6.0,7.0,3.0833333333333335,1.6666666666666667,4.0,4.8,5.0,3.375,6,Very little,Angry,Only some of the time,Government should do more to solve problems.
337,5f29109240b4f4000bfd5a06,arm4_interactive_training,0.0,10.0,B,E,16.0,0.0,21.5,0,462.25,2.302585092994046,5.0,6.0,1.0,4.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,10.0,2.0,0.0,41.66666666666667,6.0,8.0,4.0,4.0,4.5,3.0,4.0,4.0,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
338,610556f43cadcf9a5f8b77e1,arm4_interactive_training,3.0,60.0,A,E,13.0,0.0,21.5,0,462.25,4.0943445622221,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,6.0,4.0,3.0,4.0,5.0,7.0,0.0,83.33333333333334,6.0,11.0,2.9166666666666665,2.6666666666666665,3.375,3.0,4.7,4.0,6,Some,Basically content,Most of the time,Government should do more to solve problems.
339,591d369e88bbb500013a8517,arm2_written_techniques,3.0,60.0,W,E,14.0,0.0,49.5,0.0,2450.25,4.0943445622221,9.0,2.0,1.0,4.0,5.0,7.0,0.0,2.0,3.0,6.0,2.0,5.0,6.0,6.0,0.0,75.0,4.0,7.0,3.3333333333333335,1.3333333333333333,4.5,4.0,5.9,5.75,3,Some,Angry,Never,Government should do more to solve problems.
340,5ca6bbf13b5fcf00100996e9,arm3_existingssa,2.0,125.0,W,E,14.0,1.0,59.5,0.0,3540.25,4.828313737302302,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,6.0,2.0,3.0,2.0,5.0,7.0,0.0,66.66666666666666,4.0,11.0,3.9166666666666665,4.333333333333333,4.25,,5.0,4.0,4,Some,Basically content,Most of the time,Government should do more to solve problems.
341,5d1f8b172e9f8d00015793c1,arm2_written_techniques,3.0,70.0,W,U,13.0,1.0,59.5,0.0,3540.25,4.248495242049359,8.0,3.0,1.0,4.0,4.0,6.0,1.0,1.0,5.0,3.0,3.0,3.0,7.0,5.0,0.0,66.66666666666666,4.0,9.0,3.4166666666666665,3.3333333333333335,3.875,2.6,3.7,3.625,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
342,60f43c3a0fd9723feba1af38,arm2_written_techniques,3.0,175.0,W,E,18.0,0.0,49.5,0,2450.25,5.164785973923514,9.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,8.0,0.0,75.0,6.0,6.0,3.0,3.3333333333333335,3.25,2.6,3.3,3.75,4,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
343,5edf9f945600b52832384409,arm1_control,0.0,30.0,W,U,14.0,0.0,49.5,1.0,2450.25,3.401197381662155,10.0,0.0,2.0,3.0,7.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,7.0,3.6666666666666665,2.3333333333333335,4.625,2.4,2.7,2.75,3,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
344,5dc4e36b9db53c38f9c4d208,arm1_control,3.0,90.0,B,E,18.0,1.0,49.5,1.0,2450.25,4.499809670330265,7.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,0.0,4.0,6.0,6.0,0.0,58.33333333333334,4.0,13.0,3.0833333333333335,2.0,3.875,3.8,6.0,3.75,3,Quite a lot,Basically content,Just about always,Government should do more to solve problems.
345,5f45beae060bdc1f49704285,arm3_existingssa,0.0,125.0,W,U,14.0,0.0,21.5,0.0,462.25,4.828313737302302,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,7.0,5.0,0.0,66.66666666666666,4.0,11.0,3.0833333333333335,2.3333333333333335,3.75,3.6,5.2,3.875,4,Some,Basically content,Most of the time,Government should do more to solve problems.
346,6107fed78c0a633bf8451ef3,arm2_written_techniques,0.0,30.0,W,R,13.0,1.0,59.5,1,3540.25,3.401197381662155,6.0,6.0,0.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,11.0,1.0,0.0,50.0,6.0,9.0,2.4166666666666665,1.6666666666666667,3.0,2.6,3.2,4.75,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
347,5e2cb9b8e97bec2e4cd80874,arm4_interactive_training,1.0,10.0,W,R,13.0,0.0,69.5,1.0,4830.25,2.302585092994046,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,7.0,2.5833333333333335,2.0,3.125,3.0,5.4,3.125,3,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
348,5c745295821a97001763fb1b,arm1_control,1.0,30.0,B,E,16.0,0.0,59.5,1,3540.25,3.401197381662155,8.0,4.0,0.0,5.0,3.0,5.0,2.0,1.0,3.0,5.0,1.0,4.0,9.0,3.0,0.0,66.66666666666666,6.0,10.0,3.6666666666666665,3.0,4.375,3.0,4.0,3.25,6,Some,Basically content,Only some of the time,Government should do more to solve problems.
349,5f13cd9693d2ed043a5e7c96,arm4_interactive_training,0.0,70.0,W,U,16.0,0.0,29.5,0.0,870.25,4.248495242049359,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,4.0,5.0,3.25,3.3333333333333335,3.625,1.4,2.7,2.0,3,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.
350,5ae16c12e0feeb0001cb0cff,arm2_written_techniques,3.0,30.0,W,R,16.0,0.0,59.5,0,3540.25,3.401197381662155,7.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,8.0,4.0,0.0,58.33333333333334,6.0,10.0,3.6666666666666665,3.0,4.375,3.0,5.6,1.625,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
351,5c616465b672de0001fd3ac6,arm4_interactive_training,0.0,70.0,W,E,12.0,0.0,39.5,0.0,1560.25,4.248495242049359,7.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,6.0,0.0,58.33333333333334,4.0,8.0,3.3333333333333335,3.0,3.875,2.8,3.5,4.375,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
352,5d3ce7e333350b001a7683a0,arm1_control,3.0,30.0,W,U,16.0,0.0,69.5,0,4830.25,3.401197381662155,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,7.0,0.0,66.66666666666666,6.0,7.0,3.4166666666666665,2.3333333333333335,4.25,3.8,4.8,,3,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
353,5dc9f3a0e2633171257d503e,arm3_existingssa,0.0,60.0,B,E,13.0,1.0,69.5,1.0,4830.25,4.0943445622221,3.0,5.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,6.0,0.0,25.0,4.0,11.0,3.0,2.0,3.75,4.0,7.0,4.0,3,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
354,61003a57b29e11c1531ed75f,arm3_existingssa,1.0,30.0,W,E,16.0,0.0,49.5,0,2450.25,3.401197381662155,6.0,1.0,5.0,0.0,6.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,11.0,0.0,50.0,6.0,7.0,2.5,1.3333333333333333,3.25,2.6,3.5,3.375,3,None at all,Frustrated,Only some of the time,Government should do more to solve problems.
355,5df4565dfeea89323021ef27,arm1_control,3.0,90.0,W,R,16.0,0.0,59.5,1,3540.25,4.499809670330265,5.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,6.0,6.0,0.0,41.66666666666667,6.0,10.0,2.5,1.6666666666666667,3.125,4.0,5.5,2.75,6,Very little,Basically content,Most of the time,Government should do more to solve problems.
356,566a1d697da0350005b39de3,arm4_interactive_training,3.0,125.0,W,E,18.0,0.0,59.5,0.0,3540.25,4.828313737302302,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,9.0,2.5,3.3333333333333335,2.5,3.2,5.6,2.375,5,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
357,55d7e6f669dbc30012b6826e,arm3_existingssa,3.0,30.0,W,R,13.0,0.0,59.5,1.0,3540.25,3.401197381662155,9.0,3.0,0.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,8.0,4.0,0.0,75.0,4.0,8.0,3.0,2.3333333333333335,3.625,3.4,4.6,3.875,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
358,5c797d0cb5254b001690625d,arm3_existingssa,0.0,10.0,W,U,,0.0,49.5,0.0,2450.25,2.302585092994046,7.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,8.0,4.0,0.0,58.33333333333334,4.0,6.0,3.25,1.3333333333333333,4.375,2.0,1.4,4.625,4,None at all,Angry,Only some of the time,Government should do more to solve problems.
359,5ff1fd761d6cb468718cdbeb,arm3_existingssa,3.0,125.0,W,U,18.0,1.0,49.5,1.0,2450.25,4.828313737302302,6.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,5.0,0.0,50.0,4.0,10.0,3.25,4.333333333333333,3.25,,4.9,4.5,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
360,595d0331d8bd8d000154e148,arm4_interactive_training,0.0,70.0,W,E,18.0,0.0,39.5,0.0,1560.25,4.248495242049359,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,4.0,8.0,4.166666666666667,4.666666666666667,4.5,2.2,4.9,3.0,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
361,5d295e07d3edf9001a801625,arm1_control,3.0,60.0,W,U,12.0,1.0,49.5,1.0,2450.25,4.0943445622221,7.0,1.0,4.0,1.0,6.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,10.0,0.0,58.33333333333334,4.0,7.0,3.5833333333333335,3.3333333333333335,4.125,3.2,,4.25,3,Quite a lot,Angry,Never,Government is doing too many things better left to businesses and individuals.
362,5d75af57bcfd5b001b192708,arm1_control,3.0,90.0,W,U,16.0,1.0,69.5,1.0,4830.25,4.499809670330265,7.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,4.0,9.0,2.5,2.3333333333333335,2.875,2.8,3.6,3.375,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
363,5aa787541ade740001b9760e,arm4_interactive_training,2.0,30.0,W,E,13.0,0.0,59.5,0,3540.25,3.401197381662155,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,6.0,9.0,3.3333333333333335,4.333333333333333,3.375,3.8,4.4,4.375,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
364,5bcded8f2d94a8000133e068,arm3_existingssa,0.0,90.0,W,E,12.0,1.0,59.5,1.0,3540.25,4.499809670330265,8.0,2.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,9.0,4.333333333333333,5.0,4.625,2.2,3.7,4.625,6,Very little,Basically content,Only some of the time,Government should do more to solve problems.
365,5dd55364dcec8750a2efc32b,arm4_interactive_training,0.0,125.0,W,U,16.0,1.0,39.5,1.0,1560.25,4.828313737302302,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,7.0,3.0833333333333335,4.333333333333333,3.0,2.8,3.4,4.625,6,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
366,5f0a1a071bd6332cf8eb0ebd,arm4_interactive_training,2.0,30.0,W,R,18.0,0.0,59.5,1.0,3540.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,6.0,2.0,2.0,6.0,4.0,3.0,3.0,5.0,7.0,0.0,83.33333333333334,4.0,11.0,4.0,4.666666666666667,4.25,4.0,5.1,3.0,6,Some,Basically content,Most of the time,Government should do more to solve problems.
367,5e6b29151689b00e9a59c90b,arm3_existingssa,0.0,90.0,A,E,18.0,1.0,39.5,0,1560.25,4.499809670330265,8.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,7.0,0.0,66.66666666666666,6.0,7.0,3.3333333333333335,3.0,3.875,2.0,1.0,1.5,5,Very little,Frustrated,Never,Government should do more to solve problems.
368,6056962634a5230dacdb63fc,arm4_interactive_training,3.0,30.0,W,U,16.0,1.0,59.5,0,3540.25,3.401197381662155,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,11.0,3.25,2.3333333333333335,4.0,4.0,6.0,4.125,5,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
369,5ee4b29de1640f1bc85da97b,arm1_control,2.0,90.0,W,E,16.0,0.0,59.5,0.0,3540.25,4.499809670330265,7.0,1.0,4.0,1.0,6.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,10.0,0.0,58.33333333333334,4.0,12.0,2.0833333333333335,1.0,2.75,2.6,3.8,3.75,2,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
370,59349d79f1b3f00001964d04,arm4_interactive_training,3.0,30.0,W,R,14.0,1.0,59.5,1.0,3540.25,3.401197381662155,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,4.0,10.0,,4.0,,3.6,5.9,4.25,4,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
371,5a5f8cc7eedc32000142dcc3,arm4_interactive_training,3.0,125.0,W,R,16.0,1.0,69.5,0.0,4830.25,4.828313737302302,9.0,1.0,2.0,3.0,6.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,8.0,0.0,75.0,4.0,11.0,2.4166666666666665,2.3333333333333335,2.75,3.8,6.2,5.0,5,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
372,581d5500930a280001062d83,arm3_existingssa,3.0,30.0,W,R,14.0,0.0,69.5,1.0,4830.25,3.401197381662155,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,8.0,0.0,58.33333333333334,4.0,11.0,3.1666666666666665,2.3333333333333335,3.875,3.8,5.6,3.875,5,Some,Basically content,Most of the time,Government should do more to solve problems.
