StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,PID,SuscPersuasion_1,SuscPersuasion_2,SuscPersuasion_3,SuscPersuasion_4,SuscPersuasion_5,SuscPersuasion_6,SuscPersuasion_7,SuscPersuasion_8,SuscPersuasion_9,SuscPersuasion_10,SuscPersuasion_11,SuscPersuasion_12,GenTrust_1,GenTrust_2,GenTrust_3,GenTrust_4,GenTrust_5,GenTrust_6,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,TrustInSSA_1,TrustInSSA_2,TrustInSSA_3,TrustInSSA_4,TrustInSSA_5,TrustInSSA_6,TrustInSSA_7,TrustInSSA_8,TrustInSSA_9,TrustInSSA_10,TrustInInternet_1,TrustInInternet_2,TrustInInternet_3,TrustInInternet_4,TrustInInternet_5,TrustInInternet_6,TrustInInternet_7,TrustInInternet_8,OnlineShopping,HonestyCheck,PROLIFIC_PID,UserAgent
3/3/2022 17:28,3/3/2022 17:30,IP Address,100,145,TRUE,3/3/2022 17:30,R_0PR0FDOKCFlfrIB,,,,,anonymous,EN,Yes,,,,,60fdd5732c9e665b27eac15e,Strongly Agree,Slightly Disagree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Few times a week/Daily,"Yes, use the responses.",60fdd5732c9e665b27eac15e,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"
3/3/2022 17:22,3/3/2022 17:30,IP Address,100,507,TRUE,3/3/2022 17:30,R_29mDHfOBgIdgQwB,,,,,anonymous,EN,Yes,,,,,54847f1cfdf99b07b28f22f9,Strongly Disagree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a month,"Yes, use the responses.",54847f1cfdf99b07b28f22f9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
3/3/2022 17:25,3/3/2022 17:32,IP Address,100,405,TRUE,3/3/2022 17:32,R_qWJCACenJSk70qt,,,,,anonymous,EN,Yes,,,,,59c0782e5364260001dc4740,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",59c0782e5364260001dc4740,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36"
3/3/2022 17:22,3/3/2022 17:32,IP Address,100,609,TRUE,3/3/2022 17:32,R_2428WCXvGVPOH8j,,,,,anonymous,EN,Yes,,,,,5d60b5beea1c1c0001c98bf6,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",5d60b5beea1c1c0001c98bf6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:31,3/3/2022 17:35,IP Address,100,207,TRUE,3/3/2022 17:35,R_1IY1xxNM0G6mRzu,,,,,anonymous,EN,Yes,,,,,5df97cf6deea2b70989b6528,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",5df97cf6deea2b70989b6528,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/3/2022 17:31,3/3/2022 17:35,IP Address,100,248,TRUE,3/3/2022 17:35,R_2XpuHHHAzNOLueI,,,,,anonymous,EN,Yes,,,,,5c365b5e8821900001b3876c,Strongly Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Few times a year,"Yes, use the responses.",5c365b5e8821900001b3876c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:34,3/3/2022 17:40,IP Address,100,377,TRUE,3/3/2022 17:40,R_2WIsGGyhwdHzROG,,,,,anonymous,EN,Yes,,,,,5c9d05fd85b0830012e016f3,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Disagree,Slightly Agree,Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Few times a week/Daily,"Yes, use the responses.",5c9d05fd85b0830012e016f3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/3/2022 17:36,3/3/2022 17:40,IP Address,100,239,TRUE,3/3/2022 17:40,R_2772MLzcHqgjH3z,,,,,anonymous,EN,Yes,,,,,5e2d3e464b8a1a33ef37b241,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,,Slightly Agree,Disagree,Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Once a week,"Yes, use the responses.",5e2d3e464b8a1a33ef37b241,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:37,3/3/2022 17:42,IP Address,100,276,TRUE,3/3/2022 17:42,R_2wLxFwkbH0fkURP,,,,,anonymous,EN,Yes,,,,,5993020a5f49420001caf86b,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Disagree,Agree,,Disagree,Disagree,Neutral,Agree,Disagree,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",5993020a5f49420001caf86b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/3/2022 17:39,3/3/2022 17:42,IP Address,100,219,TRUE,3/3/2022 17:42,R_2diKb0O2mfAtgna,,,,,anonymous,EN,Yes,,,,,5e8804c63ac81448c5ab0fa5,Disagree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Slightly Agree,Disagree,Slightly Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Disagree,Once a month,"Yes, use the responses.",5e8804c63ac81448c5ab0fa5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62"
3/3/2022 17:36,3/3/2022 17:43,IP Address,100,423,TRUE,3/3/2022 17:43,R_2tuocj7OeRHaLEU,,,,,anonymous,EN,Yes,,,,,5ebe015ae70ab70008895dbd,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Slightly Agree,Strongly Disagree,Disagree,Disagree,Slightly Agree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Few times a year,"Yes, use the responses.",5ebe015ae70ab70008895dbd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62"
3/3/2022 17:43,3/3/2022 17:46,IP Address,100,177,TRUE,3/3/2022 17:46,R_2Vlj7idgypK37t6,,,,,anonymous,EN,Yes,,,,,61074d738b7ddc86e10167ad,Slightly Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Few times a week/Daily,"Yes, use the responses.",61074d738b7ddc86e10167ad,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:41,3/3/2022 17:47,IP Address,100,348,TRUE,3/3/2022 17:47,R_10o2Yf9bMYNMqZ5,,,,,anonymous,EN,Yes,,,,,5edc203396a7278dd3c731ed,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Disagree,,Strongly Disagree,Disagree,Disagree,Disagree,Neutral,Strongly agree,Disagree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Once a month,"Yes, use the responses.",5edc203396a7278dd3c731ed,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:46,3/3/2022 17:50,IP Address,100,207,TRUE,3/3/2022 17:50,R_2OHoS1zfj7vXRQO,,,,,anonymous,EN,Yes,,,,,60fd1c40e4dea75bcd7741f7,Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",60fd1c40e4dea75bcd7741f7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
3/3/2022 17:44,3/3/2022 17:50,IP Address,100,375,TRUE,3/3/2022 17:50,R_1rxkbRe2gkfwxbS,,,,,anonymous,EN,Yes,,,,,5bd45c509afb5b00015c48f4,Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Neutral,Agree,Agree,Agree,Neutral,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Once a week,"Yes, use the responses.",5bd45c509afb5b00015c48f4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/3/2022 17:47,3/3/2022 17:54,IP Address,100,405,TRUE,3/3/2022 17:54,R_SCdC1MNnsWFQYhP,,,,,anonymous,EN,Yes,,,,,5d63275f9b22da000117b107,Strongly Disagree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Once a week,"Yes, use the responses.",5d63275f9b22da000117b107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62"
3/3/2022 17:50,3/3/2022 17:55,IP Address,100,320,TRUE,3/3/2022 17:55,R_2Y5tsiEJuFpL1N2,,,,,anonymous,EN,Yes,,,,,607897a566b792397d974201,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Agree,Slightly Agree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,Once a month,"Yes, use the responses.",607897a566b792397d974201,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"
3/3/2022 17:49,3/3/2022 17:55,IP Address,100,367,TRUE,3/3/2022 17:55,R_3fPDcglEZcES036,,,,,anonymous,EN,Yes,,,,,5c22f28d70d93a0001201738,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Slightly Disagree,Slightly Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Slightly Disagree,Agree,Slightly Agree,Once a week,"Yes, use the responses.",5c22f28d70d93a0001201738,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 17:51,3/3/2022 17:56,IP Address,100,301,TRUE,3/3/2022 17:56,R_Owj6YxxloTY3v6V,,,,,anonymous,EN,Yes,,,,,5becfeed4f191100013b46db,Strongly Disagree,Strongly Agree,Disagree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Strongly disagree,Neutral,Neutral,Agree,Neutral,None at all,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Once a month,"Yes, use the responses.",5becfeed4f191100013b46db,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"
3/3/2022 17:54,3/3/2022 17:57,IP Address,100,182,TRUE,3/3/2022 17:57,R_2VdXloeASeStv6n,,,,,anonymous,EN,Yes,,,,,5f4c5eda037ed5165232d0a0,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",5f4c5eda037ed5165232d0a0,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/98.0.4758.97 Mobile/15E148 Safari/604.1"
3/3/2022 17:54,3/3/2022 17:57,IP Address,100,174,TRUE,3/3/2022 17:57,R_3EaICpr4Ua7jYWD,,,,,anonymous,EN,Yes,,,,,6078163f1e585e4f71e3b879,Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Disagree,Once a week,"Yes, use the responses.",6078163f1e585e4f71e3b879,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 17:53,3/3/2022 17:57,IP Address,100,261,TRUE,3/3/2022 17:57,R_3kMo1XBwj7FRNSr,,,,,anonymous,EN,Yes,,,,,5be76e0505e5cd00017a1f8e,Disagree,Agree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,"Yes, use the responses.",5be76e0505e5cd00017a1f8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36"
3/3/2022 17:58,3/3/2022 18:01,IP Address,100,154,TRUE,3/3/2022 18:01,R_2PaFSCSO2W1f9l4,,,,,anonymous,EN,Yes,,,,,5eceed79840590300f53fa51,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Once a week,"Yes, use the responses.",5eceed79840590300f53fa51,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
3/3/2022 17:58,3/3/2022 18:02,IP Address,100,235,TRUE,3/3/2022 18:02,R_2cqKwrrqiLyVj2s,,,,,anonymous,EN,Yes,,,,,5c961ee66357fb0001ef4b4a,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Once a month,"Yes, use the responses.",5c961ee66357fb0001ef4b4a,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62"
3/3/2022 17:52,3/3/2022 18:03,IP Address,100,603,TRUE,3/3/2022 18:03,R_7ZI1e58uwe81XAl,,,,,anonymous,EN,Yes,,,,,598cc899e339120001fb88c6,Disagree,Slightly Disagree,Disagree,Strongly Disagree,Slightly Agree,Disagree,Slightly Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Once a month,"Yes, use the responses.",598cc899e339120001fb88c6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62"
