StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/9/2022 15:24,7/9/2022 15:27,IP Address,100,160,TRUE,7/9/2022 15:27,R_6qTtmm89pZzFf9f,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm2_generalinfo,627970e22164305d7787663c,627970e22164305d7787663c
7/9/2022 15:22,7/9/2022 15:27,IP Address,100,339,TRUE,7/9/2022 15:27,R_SOHAsVcmgBEx9ex,,,,,anonymous,EN,,Yes,,Chrome,76.0.3809.136,CrOS x86_64 12239.92.0,1366x768,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,5bf408f7f35e0c000101693a,5bf408f7f35e0c000101693a
7/9/2022 15:22,7/9/2022 15:28,IP Address,100,319,TRUE,7/9/2022 15:28,R_2s6ZWEHabuU8eDZ,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,A few times a year,,arm1_control,628bb39061393e64b1907bbb,628bb39061393e64b1907bbb
7/9/2022 15:25,7/9/2022 15:28,IP Address,100,195,TRUE,7/9/2022 15:28,R_2y15Vj8qviboBe9,,,,,anonymous,EN,,Yes,,Opera,88.0.4412.65,Windows NT 10.0,2560x1440,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,628c2454c8c66010dd87391d,628c2454c8c66010dd87391d
7/9/2022 15:23,7/9/2022 15:28,IP Address,100,268,TRUE,7/9/2022 15:28,R_3snPrXOx1CtoCt5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,A few times a year,,arm2_generalinfo,6168b61ad8c0d63b37a92109,6168b61ad8c0d63b37a92109
7/9/2022 15:26,7/9/2022 15:28,IP Address,100,131,TRUE,7/9/2022 15:28,R_1pMvpLi9QRyeaGO,,,,,anonymous,EN,,Yes,,Chrome,98.0.4758.109,Macintosh,1440x900,Quite a lot,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Slightly Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a week,,arm1_control,60fd8c62b51f28ff3a3e38c8,60fd8c62b51f28ff3a3e38c8
7/9/2022 15:21,7/9/2022 15:28,IP Address,100,433,TRUE,7/9/2022 15:28,R_urVHPK81k4E7mN3,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.3,1366x768,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Disagree,A few times a week / Daily,,arm4_interactive,60af9a44bfc72578d9be56dc,60af9a44bfc72578d9be56dc
7/9/2022 15:22,7/9/2022 15:28,IP Address,100,374,TRUE,7/9/2022 15:28,R_1CBygyVyRv6KVdn,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.82.0,1187x667,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Once a week,,arm1_control,622a2b1c561ce3cd95519fd2,622a2b1c561ce3cd95519fd2
7/9/2022 15:19,7/9/2022 15:29,IP Address,100,579,TRUE,7/9/2022 15:29,R_3iJtjATwzvNmWLg,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1463x823,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,,A few times a week / Daily,,arm4_interactive,5ed559e5afbd830e2117ed55,5ed559e5afbd830e2117ed55
7/9/2022 15:25,7/9/2022 15:29,IP Address,100,196,TRUE,7/9/2022 15:29,R_1psPhSDvRjN4Z8J,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a month,,arm3_tips,62bf7f44f891926e71f69327,62bf7f44f891926e71f69327
7/9/2022 15:26,7/9/2022 15:29,IP Address,100,147,TRUE,7/9/2022 15:29,R_2qF73nXOIjK0j0x,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a month,,arm4_interactive,62acca0e028fea59c33bf2fe,62acca0e028fea59c33bf2fe
7/9/2022 15:24,7/9/2022 15:29,IP Address,100,277,TRUE,7/9/2022 15:29,R_3n3fbooCwY8CegC,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm2_generalinfo,5dd56e51954d1952f17bb57b,5dd56e51954d1952f17bb57b
7/9/2022 15:26,7/9/2022 15:29,IP Address,100,176,TRUE,7/9/2022 15:29,R_2EBkr8uaIDC52kF,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Windows NT 6.3,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,A few times a week / Daily,,arm1_control,601b75077aa0425330b81e36,601b75077aa0425330b81e36
7/9/2022 15:22,7/9/2022 15:29,IP Address,100,406,TRUE,7/9/2022 15:29,R_07Y1SLHq812QbNn,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,CrOS x86_64 14695.85.0,1517x853,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,A few times a week / Daily,,arm4_interactive,5e12b8f31e2e589287ce63ae,5e12b8f31e2e589287ce63ae
7/9/2022 15:24,7/9/2022 15:29,IP Address,100,321,TRUE,7/9/2022 15:29,R_2P7pVqueFHNmPzk,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.49,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a year,,arm4_interactive,5f456942485340144549178e,5f456942485340144549178e
7/9/2022 15:25,7/9/2022 15:30,IP Address,100,255,TRUE,7/9/2022 15:30,R_AF3nABnX7wIfMOt,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm2_generalinfo,55ea70c37480920010aa9982,55ea70c37480920010aa9982
7/9/2022 15:20,7/9/2022 15:30,IP Address,100,575,TRUE,7/9/2022 15:30,R_12x3lQyC3rvSsWQ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Never,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a year,,arm4_interactive,5bddc463712eb800010d2e4d,5bddc463712eb800010d2e4d
7/9/2022 15:28,7/9/2022 15:30,IP Address,100,89,TRUE,7/9/2022 15:30,R_2akOddrSVBvPosE,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a week / Daily,,arm3_tips,57dd1a741334540001170404,57dd1a741334540001170404
7/9/2022 15:26,7/9/2022 15:31,IP Address,100,282,TRUE,7/9/2022 15:31,R_30xfi8vAXm2MuP7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1680x1050,Some,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,A few times a year,,arm1_control,59977c8ba7b2400001523396,59977c8ba7b2400001523396
7/9/2022 15:28,7/9/2022 15:32,IP Address,100,250,TRUE,7/9/2022 15:32,R_2PsMtikvwd0eryv,,,,,anonymous,EN,,Yes,,Firefox,78,Windows NT 10.0,1536x864,Some,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Strongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,A few times a year,,arm2_generalinfo,57d435c8ca054400014bac35,57d435c8ca054400014bac35
7/9/2022 15:28,7/9/2022 15:32,IP Address,100,221,TRUE,7/9/2022 15:32,R_1GwQVZja8MtwlJk,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,None at all,Angry,Never,Government should do more to solve problems.,Agree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a month,,arm4_interactive,5f4ee7ff2c5da213f015a27e,5f4ee7ff2c5da213f015a27e
7/9/2022 15:27,7/9/2022 15:32,IP Address,100,273,TRUE,7/9/2022 15:32,R_1Fh1xkuZucxCU9k,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Quite a lot,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm3_tips,628f7e982aad1788d940317a,628f7e982aad1788d940317a
7/9/2022 15:28,7/9/2022 15:32,IP Address,100,227,TRUE,7/9/2022 15:32,R_2ClwDIMq9IVWNCP,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5dcea7314d51e4107516c80d,5dcea7314d51e4107516c80d
7/9/2022 15:29,7/9/2022 15:32,IP Address,100,213,TRUE,7/9/2022 15:32,R_3NVSCOdUtV7cwEy,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Angry,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,5fc6d0e5563ad810513c9c7a,5fc6d0e5563ad810513c9c7a
7/9/2022 15:28,7/9/2022 15:32,IP Address,100,258,TRUE,7/9/2022 15:32,R_a9MMZr6OK0fO7iF,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Agree,A few times a week / Daily,,arm2_generalinfo,614f297777d0d8f5e2a5b354,614f297777d0d8f5e2a5b354
7/9/2022 15:31,7/9/2022 15:32,IP Address,100,84,TRUE,7/9/2022 15:33,R_323djp7RPrwd1n0,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm1_control,60e36d56350e661cf50f2c7e,60e36d56350e661cf50f2c7e
7/9/2022 15:23,7/9/2022 15:33,IP Address,100,586,TRUE,7/9/2022 15:33,R_2y1Po21NlOLqAyu,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Very little,Angry,Never,Government should do more to solve problems.,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,,A few times a year,,arm4_interactive,5e20a27f25a4d03b9ee10bc6,5e20a27f25a4d03b9ee10bc6
7/9/2022 15:30,7/9/2022 15:33,IP Address,100,182,TRUE,7/9/2022 15:33,R_3nAjom7Es34Gz9L,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1600x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm3_tips,5f0395a63963d05bc235abdb,5f0395a63963d05bc235abdb
7/9/2022 15:28,7/9/2022 15:33,IP Address,100,294,TRUE,7/9/2022 15:33,R_2SJsrTYMp2NpBNP,,,,,anonymous,EN,,Yes,,Safari,15.3,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Once a month,,arm1_control,60fcd8a2f65ff33a1f4529fd,60fcd8a2f65ff33a1f4529fd
7/9/2022 15:18,7/9/2022 15:33,IP Address,100,893,TRUE,7/9/2022 15:33,R_2txL9o1KYEbQtwR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,60b5b426d7e50f69a524a58b,60b5b426d7e50f69a524a58b
7/9/2022 15:27,7/9/2022 15:33,IP Address,100,371,TRUE,7/9/2022 15:33,R_BK6BtNv1FDkE12x,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Once a month,,arm4_interactive,57bf14513c449a000189c89a,57bf14513c449a000189c89a
7/9/2022 15:25,7/9/2022 15:33,IP Address,100,469,TRUE,7/9/2022 15:33,R_06uxdKBkViXwdj3,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Once a month,,arm3_tips,62a222e254e19f9abb9f496e,62a222e254e19f9abb9f496e
7/9/2022 15:31,7/9/2022 15:33,IP Address,100,119,TRUE,7/9/2022 15:33,R_vug9L6r2B9wBIZj,,,,,anonymous,EN,,Yes,,Chrome,100.0.4896.127,Macintosh,1280x800,None at all,Angry,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Once a month,,arm2_generalinfo,60fd50570dd4923fec4a6f50,60fd50570dd4923fec4a6f50
7/9/2022 15:30,7/9/2022 15:33,IP Address,100,204,TRUE,7/9/2022 15:33,R_1n6JfbEEfl12FU4,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Windows NT 10.0,1536x864,Very little,Frustrated,Never,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,5eac8b777b60c8129709fc10,5eac8b777b60c8129709fc10
7/9/2022 15:14,7/9/2022 15:33,IP Address,100,1132,TRUE,7/9/2022 15:33,R_1BYmbEcLnRRAz84,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1366x768,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,5f4c4b277200c9868db9d43f,5f4c4b277200c9868db9d43f
