,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
2965,2022-09-12 07:33:00,9/12/2022 7:38,IP Address,100,305,True,9/12/2022 7:38,R_3fkFQFn8LNmfqb0,,,,,anonymous,EN,Yes,,,Chrome iPhone,105.0.5195.100,iPhone,390x844,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a week / Daily,B28891,arm4_interactive,,B28891,3,0,Both,,,Real,,,Scam,,Details,Real,Click,,Real,,,Scam,Click,,Real,,Details,Real,,Details,True,True,9/12/2022 7:52,9/12/2022 7:54,IP Address,100.0,124.0,True,9/12/2022 7:54,R_2c0E04kb8hVpNiF,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Hispanic,Graduate or professional degree,44.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,9/12/2022 8:01,9/12/2022 8:02,IP Address,100.0,86.0,True,9/12/2022 8:02,R_3KHrS6ytsoXUhcM,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,800,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,4.0,2.0,0.0,Keep,False,False,6,True
2961,2022-09-12 07:33:00,9/12/2022 7:37,IP Address,100,266,True,9/12/2022 7:37,R_1mwqtssh7DmeSLg,,,,,anonymous,EN,Yes,,,Firefox,104,Windows NT 10.0,2048x1152,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,,Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a week,B672732,arm3_tips,,B672732,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:37,9/12/2022 7:38,IP Address,100.0,46.0,True,9/12/2022 7:38,R_2zTLUpC7fOwBA9t,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,34.0,Male,True,Real,,,Real,,Details,Real,Click,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,9/12/2022 7:43,9/12/2022 7:46,IP Address,100.0,184.0,True,9/12/2022 7:46,R_2zp7vzAYNWho4go,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,2,1.0,4.0,0.0,Keep,False,False,7,True
2957,2022-09-12 07:33:00,9/12/2022 7:36,IP Address,100,166,True,9/12/2022 7:36,R_bpVEvoT79u8PMk1,,,,,anonymous,EN,Yes,,,Chrome iPhone,105.0.5195.100,iPhone,428x926,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,B159374,arm4_interactive,,B159374,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,1,,,,Incomplete: Third Survey,False,,7,True
2968,2022-09-12 07:34:00,9/12/2022 7:38,IP Address,100,272,True,9/12/2022 7:38,R_30o8PFK7fxbsJxG,,,,,anonymous,EN,Yes,,,Chrome iPhone,105.0.5195.100,iPhone,390x844,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,A few times a year,B578410,arm3_tips,,B578410,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:39,9/12/2022 7:40,IP Address,100.0,73.0,True,9/12/2022 7:40,R_9WTIOZ5pMo5cdk5,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Hispanic",Some college but no degree,22.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 7:42,9/12/2022 7:43,IP Address,100.0,61.0,True,9/12/2022 7:43,R_31yeU5SplUtQ8f9,,,,,anonymous,EN,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,2.0,0.0,0.0,Keep,False,False,7,True
3585,2022-09-12 07:34:00,9/12/2022 7:34,IP Address,23,8,False,9/13/2022 7:34,R_1KeciZGGSKqAPAV,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B944843,notSet,,B944843,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
2954,2022-09-12 07:34:00,9/12/2022 7:35,IP Address,100,78,True,9/12/2022 7:35,R_9EJxi46xNBAH95v,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B571849,notSet,,B571849,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
2973,2022-09-12 07:35:00,9/12/2022 7:41,IP Address,100,353,True,9/12/2022 7:41,R_1PcuDv0p9dHjkcy,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,375x812,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a week,B392802,arm2_generalinfo,,B392802,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:41,9/12/2022 7:43,IP Address,100.0,130.0,True,9/12/2022 7:43,R_2eQjSUtd226LUiG,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,51.0,Female,True,Real,,,Scam,,Details,Real,,,Real,,,Scam,,Details,Scam,,,Real,,Details,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 7:51,9/12/2022 7:53,IP Address,100.0,115.0,True,9/12/2022 7:53,R_rrKFJSgLioyd3fr,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",Yes,"$1,800 ",Yes,No,Hardly ever,Some of the time,Some of the time,"No, the responses shouldn't be used.",True,1,True,3,4.0,3.0,0.0,Keep,False,False,7,True
2970,2022-09-12 07:35:00,9/12/2022 7:40,IP Address,100,297,True,9/12/2022 7:40,R_9uYosTENLtZXLBT,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Windows NT 10.0,1280x720,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Once a month,B847859,arm4_interactive,,B847859,3,0,Real,,Details,Real,Click,,Scam,,Details,Real,,,Scam,,,Real,,,Real,,Details,Scam,,Details,True,True,9/12/2022 7:44,9/12/2022 7:45,IP Address,100.0,56.0,True,9/12/2022 7:45,R_1114rsGUEjFRYkW,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999","White or Caucasian (Non-Hispanic),Hispanic",Some college but no degree,56.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,9/12/2022 7:47,9/12/2022 7:48,IP Address,100.0,59.0,True,9/12/2022 7:48,R_XtfcC6sBhUnOWNr,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,1.0,0.0,0.0,Keep,False,False,7,True
2972,2022-09-12 07:35:00,9/12/2022 7:40,IP Address,100,327,True,9/12/2022 7:40,R_3LcKfPrFvdQfLGh,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,375x667,Some,Angry,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,A few times a year,B541669,arm1_control,,B541669,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:40,9/12/2022 7:41,IP Address,100.0,52.0,True,9/12/2022 7:41,R_2dYon1iqEiI7DZq,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,63.0,Female,True,Real,,,Scam,,,Real,Click,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 7:46,9/12/2022 7:48,IP Address,100.0,109.0,True,9/12/2022 7:48,R_2XbwmGvCiNz6mgr,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,1.0,3.0,0.0,Keep,False,False,7,True
2976,2022-09-12 07:35:00,9/12/2022 7:42,IP Address,100,403,True,9/12/2022 7:42,R_1pW4AYbk0uzNpN5,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,414x896,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Disagree,Strongly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,B641449,arm2_generalinfo,,B641449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,3,,,,Incomplete: Third Survey,False,,7,True
2964,2022-09-12 07:35:00,9/12/2022 7:38,IP Address,100,161,True,9/12/2022 7:38,R_DCuulCo1mZT5ra1,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 12,360x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,B809956,arm1_control,,B809956,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:38,9/12/2022 7:38,IP Address,100.0,22.0,True,9/12/2022 7:38,R_2rZbJqTnWyj9OYe,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Hispanic,Bachelor degree,38.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,9/12/2022 7:39,9/12/2022 7:40,IP Address,100.0,63.0,True,9/12/2022 7:40,R_3EWiuW3aLlhI4hF,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,700,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True
3589,2022-09-12 07:36:00,9/12/2022 7:36,IP Address,23,40,False,9/13/2022 7:36,R_2EEKZsBArhqtj6E,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B621981,notSet,,B621981,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
2971,2022-09-12 07:36:00,9/12/2022 7:40,IP Address,100,233,True,9/12/2022 7:40,R_7UMLqnkx474cSd3,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,414x896,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Strongly Agree,Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B957778,arm4_interactive,,B957778,0,0,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,Real,,,True,True,9/12/2022 7:59,9/12/2022 8:00,IP Address,100.0,30.0,True,9/12/2022 8:00,R_u4BiGJbZ4xpgqzL,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,52.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 8:02,9/12/2022 8:03,IP Address,100.0,48.0,True,9/12/2022 8:03,R_3PLCYd5r0LJRWma,,,,,anonymous,EN,,,,,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,0.0,0.0,0.0,Keep,False,False,7,True
3598,2022-09-12 07:37:00,9/12/2022 7:43,IP Address,50,324,False,9/13/2022 7:43,R_2q4Xnq2Wjmv6KWD,,,,,anonymous,EN,Yes,,,Firefox,104,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Disagree,Agree,Disagree,Slightly Disagree,Strongly Agree,Agree,,,,,,,,,,,,B859848,notSet,,B859848,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,3,,,,Incomplete: First Survey,False,,7,True
3592,2022-09-12 07:37:00,9/12/2022 7:40,IP Address,45,176,False,9/13/2022 7:41,R_3CPG3p5z4Scc17v,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Android 12,384x854,Some,Basically content,Only some of the time,Government should do more to solve problems.,,,,,,,,,,,,,,,,,,,,B522478,notSet,,B522478,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,1,,,,Incomplete: First Survey,False,,7,True
3025,2022-09-12 07:37:00,9/12/2022 8:04,IP Address,100,1565,True,9/12/2022 8:04,R_1dyTzhsFCGDJxm3,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,375x812,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a year,B290754,arm4_interactive,,B290754,0,0,Real,,,Scam,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,4,,,,Incomplete: Third Survey,False,,7,True
2978,2022-09-12 07:37:00,9/12/2022 7:42,IP Address,100,324,True,9/12/2022 7:42,R_3HHYYVcypA3bX6L,,,,,anonymous,EN,Yes,,,Chrome,105.0.0.0,Windows NT 10.0,1680x1050,None at all,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Disagree,Strongly Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Once a month,B605798,arm1_control,,B605798,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:42,9/12/2022 7:43,IP Address,100.0,68.0,True,9/12/2022 7:43,R_2slPKdeCiX5u5Rn,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Other,Graduate or professional degree,42.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,Click,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,9/12/2022 7:48,9/12/2022 7:49,IP Address,100.0,70.0,True,9/12/2022 7:49,R_12FQJmF0rf7Ci7d,,,,,anonymous,EN,,,,,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,3,2.0,1.0,0.0,Keep,False,False,7,True
2987,2022-09-12 07:37:00,9/12/2022 7:45,IP Address,100,464,True,9/12/2022 7:45,R_2YsIR1w28u8ZU17,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6.1,iPhone,414x896,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Strongly Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,B770310,arm3_tips,,B770310,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:45,9/12/2022 7:46,IP Address,100.0,88.0,True,9/12/2022 7:46,R_RmNsuyR9U3VIAHT,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",Hispanic,Some college but no degree,20.0,Female,True,Real,,,Real,Click,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,9/12/2022 7:51,9/12/2022 7:53,IP Address,100.0,99.0,True,9/12/2022 7:53,R_1pKi0kDTzl6COJk,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,3.0,2.0,0.0,Keep,False,False,7,True
2962,2022-09-12 07:37:00,9/12/2022 7:37,IP Address,100,22,True,9/12/2022 7:37,R_2aVN2LlCPT3Ux6N,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B201273,notSet,,B201273,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
2998,2022-09-12 07:37:00,9/12/2022 7:49,IP Address,100,733,True,9/12/2022 7:49,R_2uV8kKHGFBFMsB8,,,,,anonymous,EN,Yes,,,Chrome,105.0.5195.79,Android 11,412x915,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,A few times a week / Daily,B285297,arm1_control,,B285297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:49,9/12/2022 7:53,IP Address,100.0,235.0,True,9/12/2022 7:53,R_2DSl2Xpiuo2JPr4,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,42.0,Male,True,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,True,True,9/12/2022 8:07,9/12/2022 8:11,IP Address,100.0,247.0,True,9/12/2022 8:11,R_2ztKOJ2FuXuUcAb,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,Yes,$500 ,Yes,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,7,True
2996,2022-09-12 07:37:00,9/12/2022 7:47,IP Address,100,631,True,9/12/2022 7:47,R_3a7iGslLEtEsFXj,,,,,anonymous,EN,Yes,,,Chrome,99.0.4844.88,Android 12,412x869,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,A few times a year,B773587,arm1_control,,B773587,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:47,9/12/2022 7:49,IP Address,100.0,112.0,True,9/12/2022 7:49,R_1l5IO07ej2RIyel,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,53.0,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,True,True,9/12/2022 7:55,9/12/2022 7:59,IP Address,100.0,256.0,True,9/12/2022 7:59,R_3r2q5a1BcBJQzbY,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,7,True
2982,2022-09-12 07:37:00,9/12/2022 7:43,IP Address,100,398,True,9/12/2022 7:43,R_eWLmJYECgFE4lot,,,,,anonymous,EN,Yes,,,Safari iPhone,14.1.2,iPhone,320x568,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Disagree,A few times a year,B504093,arm1_control,,B504093,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,9/12/2022 7:43,9/12/2022 7:45,IP Address,100.0,100.0,True,9/12/2022 7:45,R_30qq6M2A8XUZFag,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,69.0,Female,True,Real,,,Real,,,Real,Click,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,9/12/2022 7:55,9/12/2022 7:57,IP Address,100.0,122.0,True,9/12/2022 7:57,R_3Hn6X3yNWlCiDlr,,,,,anonymous,EN,Other,Yes,"$1,250.00 ",Yes,No,Often,Often,Often,"Yes, use the responses.",True,1,True,3,3.0,3.0,0.0,Keep,False,False,7,True
