StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,surveyArm,PROLIFIC_PID,PID
8/14/2022 22:15,8/14/2022 22:19,IP Address,100,212,TRUE,8/14/2022 22:19,R_tJKV0eXW23RqbYJ,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,360x800,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a week,arm2_generalinfo,60fdf439667428ddf589f80f,60fdf439667428ddf589f80f
8/14/2022 22:07,8/14/2022 22:19,IP Address,100,733,TRUE,8/14/2022 22:19,R_1lt59FoqurwPzAB,,,,,anonymous,EN,Yes,,Chrome,84.0.4147.136,CrOS armv7l 13099.110.0,1280x800,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,A few times a week / Daily,arm3_tips,5e869a2ada38292db0605de5,5e869a2ada38292db0605de5
8/14/2022 22:17,8/14/2022 22:19,IP Address,100,133,TRUE,8/14/2022 22:19,R_6EeM0Ag5rYcXwT7,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a month,arm3_tips,607a85c1a886b02bb116babb,607a85c1a886b02bb116babb
8/14/2022 22:17,8/14/2022 22:20,IP Address,100,134,TRUE,8/14/2022 22:20,R_pskrgqjgySXqtTr,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,390x844,Very little,Frustrated,Never,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a week,arm1_control,5c18b82aa510d3000128d1c1,5c18b82aa510d3000128d1c1
8/14/2022 22:17,8/14/2022 22:21,IP Address,100,256,TRUE,8/14/2022 22:21,R_2WPA65Aejeq307y,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,390x844,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,arm4_interactive,610cb2e82784ac6af6469fc5,610cb2e82784ac6af6469fc5
8/14/2022 22:15,8/14/2022 22:21,IP Address,100,343,TRUE,8/14/2022 22:21,R_21HZgspjIPO2fLH,,,,,anonymous,EN,Yes,,Firefox,103,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,Once a month,arm4_interactive,5fc3d41149c0c8728f07b95b,5fc3d41149c0c8728f07b95b
8/14/2022 22:16,8/14/2022 22:21,IP Address,100,281,TRUE,8/14/2022 22:21,R_syZlRGYVAHy1EUp,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,arm1_control,61230b14a3bcb65c585dfdaa,61230b14a3bcb65c585dfdaa
8/14/2022 22:19,8/14/2022 22:21,IP Address,100,124,TRUE,8/14/2022 22:21,R_8bS0Oe05lgCfH4R,,,,,anonymous,EN,Yes,,Chrome iPhone,104.0.5112.88,iPhone,414x736,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Once a week,arm3_tips,5f0151a9e5751c2a5313c45e,5f0151a9e5751c2a5313c45e
8/14/2022 22:14,8/14/2022 22:21,IP Address,100,456,TRUE,8/14/2022 22:21,R_2Y8KyRjki2HFN0q,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,Android 11,393x873,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,arm4_interactive,62e0629e7fbb8a1907dade0e,62e0629e7fbb8a1907dade0e
8/14/2022 22:20,8/14/2022 22:22,IP Address,100,152,TRUE,8/14/2022 22:22,R_1PY8MRy7hhpI8Me,,,,,anonymous,EN,Yes,,Edge,104.0.1293.54,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Once a week,arm4_interactive,559bd307fdf99b7d0e839549,559bd307fdf99b7d0e839549
8/14/2022 22:20,8/14/2022 22:22,IP Address,100,162,TRUE,8/14/2022 22:22,R_21BQea9daVbD8us,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,None at all,Angry,Never,Government should do more to solve problems.,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,arm1_control,60ff8160e8f2227f8b200510,60ff8160e8f2227f8b200510
8/14/2022 22:20,8/14/2022 22:23,IP Address,100,176,TRUE,8/14/2022 22:23,R_3P6QFtKJDcDWyc8,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Once a week,arm1_control,5b97f8988ae8150001c7a887,5b97f8988ae8150001c7a887
8/14/2022 22:19,8/14/2022 22:23,IP Address,100,246,TRUE,8/14/2022 22:23,R_Oa0dTjFW8paM2yZ,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,390x844,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,arm2_generalinfo,5f22bdb732432502a2615f3f,5f22bdb732432502a2615f3f
8/14/2022 22:17,8/14/2022 22:23,IP Address,100,336,TRUE,8/14/2022 22:23,R_DJjvn4DYeARyfRL,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,arm2_generalinfo,5a0f3abf6e1ea9000124eeaf,5a0f3abf6e1ea9000124eeaf
8/14/2022 22:18,8/14/2022 22:23,IP Address,100,317,TRUE,8/14/2022 22:23,R_2ZWYWysai6IcuFg,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Most of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Once a week,arm2_generalinfo,5bd9f569eb22f2000183df4e,5bd9f569eb22f2000183df4e
8/14/2022 22:19,8/14/2022 22:23,IP Address,100,232,TRUE,8/14/2022 22:23,R_AhD9tZJeqWE9NpT,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,arm3_tips,59870a8c644ea4000126ede3,59870a8c644ea4000126ede3
8/14/2022 22:22,8/14/2022 22:24,IP Address,100,119,TRUE,8/14/2022 22:24,R_1ISL4lak1RgiuMA,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Strongly Agree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,A few times a week / Daily,arm3_tips,59d5153af35ff40001914d94,59d5153af35ff40001914d94
8/14/2022 22:16,8/14/2022 22:24,IP Address,100,486,TRUE,8/14/2022 22:24,R_31u5wdjGM8ypl2s,,,,,anonymous,EN,Yes,,Chrome iPad,104.0.5112.88,iPad,810x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Once a year,arm4_interactive,62a7bc12242dd1f28ba51108,62a7bc12242dd1f28ba51108
8/14/2022 22:21,8/14/2022 22:24,IP Address,100,174,TRUE,8/14/2022 22:24,R_5asZE7nC5jSf5Yt,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a year,arm1_control,5f13b19f870c8b3cccba516a,5f13b19f870c8b3cccba516a
8/14/2022 22:18,8/14/2022 22:24,IP Address,100,364,TRUE,8/14/2022 22:24,R_1dmZPOqTRdQ1tor,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,375x812,Very little,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,A few times a year,arm2_generalinfo,60fe4ce9ad82886cdeed7659,60fe4ce9ad82886cdeed7659
8/14/2022 22:21,8/14/2022 22:25,IP Address,100,214,TRUE,8/14/2022 22:25,R_2DNtqe4hVrxV4i6,,,,,anonymous,EN,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,arm4_interactive,610070b566cfac0928d45dfe,610070b566cfac0928d45dfe
8/14/2022 22:22,8/14/2022 22:25,IP Address,100,178,TRUE,8/14/2022 22:25,R_Zy3qaoDtlSe3JVT,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,320x568,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,arm4_interactive,5dd5ff2080123f5afc05fe82,5dd5ff2080123f5afc05fe82
8/14/2022 22:22,8/14/2022 22:25,IP Address,100,181,TRUE,8/14/2022 22:25,R_z0FtWi8kL1T7aal,,,,,anonymous,EN,Yes,,Safari iPhone,15,iPhone,414x896,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Disagree,Once a week,arm2_generalinfo,610a0a39a80fd253029c770f,610a0a39a80fd253029c770f
8/14/2022 22:20,8/14/2022 22:25,IP Address,100,288,TRUE,8/14/2022 22:25,R_p4XsdsMhZKcXz0d,,,,,anonymous,EN,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,arm2_generalinfo,62bbcbd9e9b660b134f2a747,62bbcbd9e9b660b134f2a747
8/14/2022 22:21,8/14/2022 22:26,IP Address,100,254,TRUE,8/14/2022 22:26,R_d50HFsz7zcz1C01,,,,,anonymous,EN,Yes,,Safari iPhone,15.4,iPhone,414x896,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,arm1_control,6101d7d0ee4b4bd732136ee7,6101d7d0ee4b4bd732136ee7
8/14/2022 22:20,8/14/2022 22:26,IP Address,100,353,TRUE,8/14/2022 22:26,R_237UpW6FTfIVdeX,,,,,anonymous,EN,Yes,,Safari iPhone,15.6,iPhone,375x812,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,arm1_control,5a8d1e105292b800012342c9,5a8d1e105292b800012342c9
8/14/2022 22:23,8/14/2022 22:26,IP Address,100,197,TRUE,8/14/2022 22:26,R_aVqXTXrED2hcCjv,,,,,anonymous,EN,Yes,,Safari iPhone,15.5,iPhone,414x896,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,arm3_tips,610092cd118be400cb5a66fa,610092cd118be400cb5a66fa
8/14/2022 22:25,8/14/2022 22:26,IP Address,100,95,TRUE,8/14/2022 22:26,R_25XAPHxvCNooYH8,,,,,anonymous,EN,Yes,,Edge,104.0.1293.54,Windows NT 10.0,1280x720,None at all,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Agree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,arm3_tips,5edcfe625cd39c9efd5cc2ae,5edcfe625cd39c9efd5cc2ae
8/14/2022 22:24,8/14/2022 22:27,IP Address,100,187,TRUE,8/14/2022 22:27,R_3qVukmhvPLgyvGy,,,,,anonymous,EN,Yes,,Chrome iPhone,103.0.5060.63,iPhone,375x812,None at all,Angry,Never,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,arm4_interactive,62f86986459eb8ab70339c2d,62f86986459eb8ab70339c2d
8/14/2022 22:24,8/14/2022 22:27,IP Address,100,194,TRUE,8/14/2022 22:27,R_u4Alblp8QRNSVod,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Android 12,412x915,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Once a week,arm3_tips,62e16fb51640e18c6eae623f,62e16fb51640e18c6eae623f
8/14/2022 22:24,8/14/2022 22:28,IP Address,100,206,TRUE,8/14/2022 22:28,R_23TZEWanWC0QJpI,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,arm1_control,6273366f084fd44cef93529d,6273366f084fd44cef93529d
8/14/2022 22:24,8/14/2022 22:28,IP Address,100,196,TRUE,8/14/2022 22:28,R_3JKiTjnPaa8BmrN,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,arm2_generalinfo,6111ab448baf32c5bc74a2ff,6111ab448baf32c5bc74a2ff
8/14/2022 22:25,8/14/2022 22:28,IP Address,100,190,TRUE,8/14/2022 22:28,R_25Y4jsKKqrqPjix,,,,,anonymous,EN,Yes,,Chrome,104.0.0.0,Windows NT 10.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,arm2_generalinfo,6110b1d94c31281dbc74fd8c,6110b1d94c31281dbc74fd8c
