,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
90,2022-07-29 20:24:00,7/29/2022 20:26,IP Address,100,130,True,7/29/2022 20:26,R_1eFwf8g85xswVDL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,None at all,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Once a month,,arm3_tips,58a130dcbb9e0f0001ac9ae2,58a130dcbb9e0f0001ac9ae2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:26,7/29/2022 20:28,IP Address,100,145,True,7/29/2022 20:28,R_1HoPMrXRfAog35g,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:31,7/29/2022 20:32,IP Address,100.0,50.0,True,7/29/2022 20:32,R_3Mlfrp3tiQguyOw,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True,0,4,1.0,0.0,Keep,False,False,24,False
103,2022-07-29 20:24:00,7/29/2022 20:53,IP Address,100,1740,True,7/29/2022 20:53,R_Ap4kTzVlN7prtD3,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.129,Android 10,412x823,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm3_tips,60a8a2d017e9f4c917341788,60a8a2d017e9f4c917341788,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:53,7/29/2022 20:54,IP Address,100,47,True,7/29/2022 20:54,R_3qqc7QwXqtRTbVg,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",51,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:57,7/29/2022 20:58,IP Address,100.0,80.0,True,7/29/2022 20:58,R_2YtPKq9uWLPJIvK,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,1,3.0,0.0,Keep,False,False,24,False
93,2022-07-29 20:25:00,7/29/2022 20:28,IP Address,100,139,True,7/29/2022 20:28,R_2SC6jLLOlUwutsY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Strongly Disagree,Once a week,,arm2_generalinfo,5ba2877a7590cc0001b50d0f,5ba2877a7590cc0001b50d0f,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:28,7/29/2022 20:28,IP Address,100,37,True,7/29/2022 20:28,R_247saXBxPPVIVIY,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,39,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/29/2022 20:31,7/29/2022 20:32,IP Address,100.0,50.0,True,7/29/2022 20:32,R_29fVxL8UERE4XnD,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,0,1,1.0,0.0,Keep,False,False,24,False
94,2022-07-29 20:25:00,7/29/2022 20:28,IP Address,100,161,True,7/29/2022 20:28,R_1pmyMUlJ23InmOM,,,,,anonymous,EN,,Yes,,Chrome,96.0.4664.104,Android 12,385x854,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,62ba3c827ac84619443dc63d,62ba3c827ac84619443dc63d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:28,7/29/2022 20:28,IP Address,100,33,True,7/29/2022 20:28,R_2dY16uJNFplS1U4,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",32,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,True,True,7/29/2022 20:30,7/29/2022 20:32,IP Address,100.0,74.0,True,7/29/2022 20:32,R_PFq2zRisBeiew7v,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Yes,No,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,1,0,2.0,0.0,Keep,False,False,24,False
96,2022-07-29 20:27:00,7/29/2022 20:31,IP Address,100,264,True,7/29/2022 20:31,R_2VJWMDsUyHtEwtu,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,2560x1440,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm2_generalinfo,62e2f0f23427f0ab91180313,62e2f0f23427f0ab91180313,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:31,7/29/2022 20:32,IP Address,100,65,True,7/29/2022 20:32,R_231cIAm197zuOjk,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:35,7/29/2022 20:37,IP Address,100.0,93.0,True,7/29/2022 20:37,R_3eqKvSOGgQlFK1g,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,3,4.0,0.0,Keep,False,False,24,False
95,2022-07-29 20:29:00,7/29/2022 20:31,IP Address,100,106,True,7/29/2022 20:31,R_AgrOyFRp4221a8h,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1920x1080,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Once a month,,arm4_interactive,6272abac31a465b0f22fb7c1,6272abac31a465b0f22fb7c1,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/29/2022 20:34,7/29/2022 20:34,IP Address,100,29,True,7/29/2022 20:34,R_eL36N5X8J4HrbrP,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,38,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:35,7/29/2022 20:36,IP Address,100.0,42.0,True,7/29/2022 20:36,R_tGO29L3uxkWiqdz,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,0,0,0.0,0.0,Too Fast,False,,24,False
97,2022-07-29 20:29:00,7/29/2022 20:32,IP Address,100,154,True,7/29/2022 20:32,R_3sj14W1YFvYOUOQ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Once a week,,arm2_generalinfo,5b29b956007d870001c82114,5b29b956007d870001c82114,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:32,7/29/2022 20:32,IP Address,100,27,True,7/29/2022 20:32,R_3GrJIovdEzLthUe,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,45,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Scam,,,Scam,,,Scam,,,True,True,7/29/2022 20:33,7/29/2022 20:34,IP Address,100.0,31.0,True,7/29/2022 20:34,R_3fjaqc6LElLZWza,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,1,0,0.0,0.0,Keep,False,False,24,False
98,2022-07-29 20:30:00,7/29/2022 20:32,IP Address,100,140,True,7/29/2022 20:32,R_1CKqfZ7o6acxW0y,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,834x1112,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,5e287b789061a504bf990894,5e287b789061a504bf990894,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:32,7/29/2022 20:33,IP Address,100,22,True,7/29/2022 20:33,R_eyQ9KceRjSjf2SJ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,23,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/29/2022 20:34,7/29/2022 20:34,IP Address,100.0,28.0,True,7/29/2022 20:34,R_2wH7F6NmXNxLJII,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,0,0.0,0.0,Keep,False,False,24,False
99,2022-07-29 20:30:00,7/29/2022 20:35,IP Address,100,302,True,7/29/2022 20:35,R_1dvpdSVTi236i6H,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Agree,,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,62dc94647a3840f6289d68d4,62dc94647a3840f6289d68d4,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/29/2022 20:40,7/29/2022 20:41,IP Address,100,41,True,7/29/2022 20:41,R_1lcWGHDQ8G1CX4z,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",35,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:46,7/29/2022 20:48,IP Address,100.0,73.0,True,7/29/2022 20:48,R_2QnPcfY1y973bX9,,,,,anonymous,EN,,,,,Yes,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,3,1,2.0,0.0,Keep,False,False,24,False
100,2022-07-29 20:30:00,7/29/2022 20:39,IP Address,100,548,True,7/29/2022 20:39,R_1jJkz415DoFI76i,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,62b05ee8fea16b1d996f74ae,62b05ee8fea16b1d996f74ae,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:39,7/29/2022 20:44,IP Address,100,310,True,7/29/2022 20:44,R_2xR8z3Q0ZK92G3Q,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,49,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/29/2022 20:50,7/29/2022 20:55,IP Address,100.0,268.0,True,7/29/2022 20:55,R_2fDHRXtVbQk4etS,,,,,anonymous,EN,Other,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,4,4.0,0.0,Keep,False,False,24,False
101,2022-07-29 20:32:00,7/29/2022 20:43,IP Address,100,698,True,7/29/2022 20:43,R_WCloXr4VtXN5Uqd,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Very little,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,62b29802f626d80a1caed506,62b29802f626d80a1caed506,3,2,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:43,7/29/2022 20:44,IP Address,100,63,True,7/29/2022 20:44,R_2AMeyABApm2qSlH,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",Asian American or Asian,Bachelor degree,23,Male,True,Real,Click,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,Click,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:51,7/29/2022 20:55,IP Address,100.0,239.0,True,7/29/2022 20:55,R_UMHbKR2Dya9rpYt,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,3,4.0,0.0,Keep,False,False,24,False
102,2022-07-29 20:42:00,7/29/2022 20:48,IP Address,100,353,True,7/29/2022 20:48,R_1gj3A6ulE2hc41u,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,None at all,Angry,Never,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Once a week,,arm1_control,605816e18a0cd5132e08598e,605816e18a0cd5132e08598e,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:48,7/29/2022 20:49,IP Address,100,58,True,7/29/2022 20:49,R_Opbj89SV5rs9FkJ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Associate degree,34,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:51,7/29/2022 20:53,IP Address,100.0,88.0,True,7/29/2022 20:53,R_1mxRkj2Ro0ZavQM,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,3,3.0,0.0,Keep,False,False,24,False
